country,division,district,thana,area,postal_code,latitude,longitude
Bangladesh,Khulna,Satkhira,Satkhira Sadar,Gunakar kati,9402,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,Satkhira Sadar,Satkhira Islamia Acc,9401,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,Satkhira Sadar,Satkhira Sadar,9400,22.69187158,89.07573432
Bangladesh,Khulna,Satkhira,Taala,Patkelghata,9421,22.70901444,89.03787656
Bangladesh,Khulna,Satkhira,Taala,Taala,9420,22.70901444,89.03787656
Bangladesh,Mymensingh,Jamalpur,Dewangonj,Dewangonj,2030,25.3526834,89.7904317
Bangladesh,Mymensingh,Jamalpur,Dewangonj,Dewangonj S. Mills,2031,24.69021791,90.03056974
Bangladesh,Mymensingh,Jamalpur,Islampur,Durmoot,2021,24.69021791,90.03056974
Bangladesh,Mymensingh,Jamalpur,Islampur,Gilabari,2022,24.69021791,90.03056974
Bangladesh,Mymensingh,Jamalpur,Islampur,Islampur,2020,24.69021791,90.03056974
Bangladesh,Mymensingh,Jamalpur,Jamalpur,Jamalpur,2000,24.92165654375,89.9439529330913
Bangladesh,Mymensingh,Jamalpur,Jamalpur,Nandina,2001,24.8716033,90.0344214
Bangladesh,Mymensingh,Jamalpur,Jamalpur,Narundi,2002,24.69021791,90.03056974
Bangladesh,Mymensingh,Jamalpur,Malandah,Jamalpur,2011,24.69021791,90.03056974
Bangladesh,Mymensingh,Jamalpur,Malandah,Mahmoodpur,2013,24.69021791,90.03056974
Bangladesh,Mymensingh,Jamalpur,Malandah,Malancha,2012,24.8903963777778,89.8709788555556
Bangladesh,Mymensingh,Jamalpur,Malandah,Malandah,2010,24.69021791,90.03056974
Bangladesh,Mymensingh,Jamalpur,Mathargonj,Balijhuri,2041,24.69021791,90.03056974
Bangladesh,Mymensingh,Jamalpur,Mathargonj,Mathargonj,2040,24.849563225,89.9005353380913
Bangladesh,Mymensingh,Jamalpur,Shorishabari,Bausee,2052,24.69021791,90.03056974
Bangladesh,Mymensingh,Jamalpur,Shorishabari,Gunerbari,2051,24.69021791,90.03056974
Bangladesh,Mymensingh,Jamalpur,Shorishabari,Jagannath Ghat,2053,24.69021791,90.03056974
Bangladesh,Mymensingh,Jamalpur,Shorishabari,Jamuna Sar Karkhana,2055,24.69021791,90.03056974
Bangladesh,Mymensingh,Jamalpur,Shorishabari,Pingna,2054,24.69021791,90.03056974
Bangladesh,Mymensingh,Jamalpur,Shorishabari,Shorishabari,2050,24.6822285666667,89.8274655
Bangladesh,Mymensingh,Mymensingh,Bhaluka,Bhaluka,2240,24.3650271428571,90.3818040752182
Bangladesh,Mymensingh,Mymensingh,Fulbaria,Fulbaria,2216,24.6875520416667,90.2885684916667
Bangladesh,Mymensingh,Mymensingh,Gaforgaon,Duttarbazar,2234,24.74380388,90.40524622
Bangladesh,Mymensingh,Mymensingh,Gaforgaon,Gaforgaon,2230,24.4490563333333,90.5571045666667
Bangladesh,Mymensingh,Mymensingh,Gaforgaon,Kandipara,2233,24.74380388,90.40524622
Bangladesh,Mymensingh,Mymensingh,Gaforgaon,Shibganj,2231,24.74380388,90.40524622
Bangladesh,Mymensingh,Mymensingh,Gaforgaon,Usti,2232,24.74380388,90.40524622
Bangladesh,Mymensingh,Mymensingh,Gouripur,Gouripur,2270,24.7354739,90.50951295
Bangladesh,Mymensingh,Mymensingh,Gouripur,Ramgopalpur,2271,24.74380388,90.40524622
Bangladesh,Mymensingh,Mymensingh,Haluaghat,Dhara,2261,24.74380388,90.40524622
Bangladesh,Mymensingh,Mymensingh,Haluaghat,Haluaghat,2260,25.1479862,90.4566429
Bangladesh,Mymensingh,Mymensingh,Haluaghat,Munshirhat,2262,24.74380388,90.40524622
Bangladesh,Mymensingh,Mymensingh,Isshwargonj,Atharabari,2282,24.74380388,90.40524622
Bangladesh,Mymensingh,Mymensingh,Isshwargonj,Isshwargonj,2280,24.6461653045454,90.5999035681818
Bangladesh,Mymensingh,Mymensingh,Isshwargonj,Sohagi,2281,24.74380388,90.40524622
Bangladesh,Mymensingh,Mymensingh,Muktagachha,Muktagachha,2210,24.74380388,90.40524622
Bangladesh,Mymensingh,Mymensingh,Mymensingh Sadar,Agriculture Universi,2202,24.7246130454545,90.4343445909091
Bangladesh,Mymensingh,Mymensingh,Mymensingh Sadar,Biddyaganj,2204,24.74380388,90.40524622
Bangladesh,Mymensingh,Mymensingh,Mymensingh Sadar,Kawatkhali,2201,24.74380388,90.40524622
Bangladesh,Mymensingh,Mymensingh,Mymensingh Sadar,Mymensingh Sadar,2200,24.7555092416667,90.3963557166667
Bangladesh,Mymensingh,Mymensingh,Mymensingh Sadar,Pearpur,2205,24.74380388,90.40524622
Bangladesh,Mymensingh,Mymensingh,Mymensingh Sadar,Shombhuganj,2203,24.74380388,90.40524622
Bangladesh,Mymensingh,Mymensingh,Nandail,Gangail,2291,24.74380388,90.40524622
Bangladesh,Mymensingh,Mymensingh,Nandail,Nandail,2290,24.74380388,90.40524622
Bangladesh,Mymensingh,Mymensingh,Phulpur,Beltia,2251,24.74380388,90.40524622
Bangladesh,Mymensingh,Mymensingh,Phulpur,Phulpur,2250,24.9536235,90.35884325
Bangladesh,Mymensingh,Mymensingh,Phulpur,Tarakanda,2252,24.74380388,90.40524622
Bangladesh,Mymensingh,Mymensingh,Trishal,Ahmadbad,2221,24.6083168,90.45743025
Bangladesh,Mymensingh,Mymensingh,Trishal,Dhala,2223,24.5153396333333,90.5009885333334
Bangladesh,Mymensingh,Mymensingh,Trishal,Ram Amritaganj,2222,24.74380388,90.40524622
Bangladesh,Mymensingh,Mymensingh,Trishal,Trishal,2220,24.6330724,90.4625035
Bangladesh,Mymensingh,Netrokona,Atpara,Atpara,2470,24.7648021,90.9623292
Bangladesh,Mymensingh,Netrokona,Barhatta,Barhatta,2440,24.87280569,90.72271955
Bangladesh,Mymensingh,Netrokona,Dharmapasha,Dharampasha,2450,24.87280569,90.72271955
Bangladesh,Mymensingh,Netrokona,Dhobaura,Dhobaura,2416,24.87280569,90.72271955
Bangladesh,Mymensingh,Netrokona,Dhobaura,Sakoai,2417,24.87280569,90.72271955
Bangladesh,Mymensingh,Netrokona,Kalmakanda,Kalmakanda,2430,25.0773801375,90.8867954625
Bangladesh,Mymensingh,Netrokona,Kendua,Kendua,2480,24.6622868576923,90.8501224307692
Bangladesh,Mymensingh,Netrokona,Khaliajuri,Khaliajhri,2460,24.87280569,90.72271955
Bangladesh,Mymensingh,Netrokona,Khaliajuri,Shaldigha,2462,24.87280569,90.72271955
Bangladesh,Mymensingh,Netrokona,Madan,Madan,2490,24.7165918219512,90.9506457317073
Bangladesh,Mymensingh,Netrokona,Moddhynagar,Moddoynagar,2456,24.87280569,90.72271955
Bangladesh,Mymensingh,Netrokona,Mohanganj,Mohanganj,2446,24.8752016,90.9795084
Bangladesh,Mymensingh,Netrokona,Netrakona Sadar,Baikherhati,2401,24.87280569,90.72271955
Bangladesh,Mymensingh,Netrokona,Netrakona Sadar,Netrakona Sadar,2400,24.8870691,90.7322264
Bangladesh,Mymensingh,Netrokona,Purbadhola,Jaria Jhanjhail,2412,24.87280569,90.72271955
Bangladesh,Mymensingh,Netrokona,Purbadhola,Purbadhola,2410,24.8747697125,90.6897275249942
Bangladesh,Mymensingh,Netrokona,Purbadhola,Shamgonj,2411,24.87280569,90.72271955
Bangladesh,Mymensingh,Netrokona,Susung Durgapur,Susnng Durgapur,2420,24.87280569,90.72271955
Bangladesh,Mymensingh,Sherpur,Bakshigonj,Bakshigonj,2140,24.7638267,89.3897372125077
Bangladesh,Mymensingh,Sherpur,Jhinaigati,Jhinaigati,2120,24.97813358,89.95573831
Bangladesh,Mymensingh,Sherpur,Nakla,Gonopaddi,2151,24.97813358,89.95573831
Bangladesh,Mymensingh,Sherpur,Nakla,Nakla,2150,24.92147445,90.224126975
Bangladesh,Mymensingh,Sherpur,Nalitabari,Hatibandha,2111,24.97813358,89.95573831
Bangladesh,Mymensingh,Sherpur,Nalitabari,Nalitabari,2110,24.97813358,89.95573831
Bangladesh,Mymensingh,Sherpur,Sherpur Shadar,Sherpur Shadar,2100,25.02362738,90.01526512
Bangladesh,Mymensingh,Sherpur,Shribardi,Shribardi,2130,24.97813358,89.95573831
Bangladesh,Rajshahi,Bogra,Alamdighi,Adamdighi,5890,24.70732638,89.50593751
Bangladesh,Rajshahi,Bogra,Alamdighi,Nasharatpur,5892,24.8044345,89.0753687
Bangladesh,Rajshahi,Bogra,Alamdighi,Santahar,5891,24.70732638,89.50593751
Bangladesh,Rajshahi,Bogra,Bogra Sadar,Bogra Canttonment,5801,24.70732638,89.50593751
Bangladesh,Rajshahi,Bogra,Bogra Sadar,Bogra Sadar,5800,24.8518764407407,89.3695843481481
Bangladesh,Rajshahi,Bogra,Dhunat,Dhunat,5850,24.6834148,89.5393988
Bangladesh,Rajshahi,Bogra,Dhunat,Gosaibari,5851,24.70732638,89.50593751
Bangladesh,Rajshahi,Bogra,Dupchachia,Dupchachia,5880,24.894188925,89.126878275
Bangladesh,Rajshahi,Bogra,Dupchachia,Talora,5881,24.70732638,89.50593751
Bangladesh,Rajshahi,Bogra,Gabtoli,Gabtoli,5820,24.70732638,89.50593751
Bangladesh,Rajshahi,Bogra,Gabtoli,Sukhanpukur,5821,24.70732638,89.50593751
Bangladesh,Rajshahi,Bogra,Kahalu,Kahalu,5870,24.70732638,89.50593751
Bangladesh,Rajshahi,Bogra,Nandigram,Nandigram,5860,24.70732638,89.50593751
Bangladesh,Rajshahi,Bogra,Sariakandi,Chandan Baisha,5831,24.70732638,89.50593751
Bangladesh,Rajshahi,Bogra,Sariakandi,Sariakandi,5830,24.70732638,89.50593751
Bangladesh,Rajshahi,Bogra,Sherpur,Chandaikona,5841,24.70732638,89.50593751
Bangladesh,Rajshahi,Bogra,Sherpur,Palli Unnyan Accadem,5842,24.7062006,89.3949899
Bangladesh,Rajshahi,Bogra,Sherpur,Sherpur,5840,24.670249,89.4174000142857
Bangladesh,Rajshahi,Bogra,Shibganj,Shibganj,5810,25.0871927222222,89.3262542333333
Bangladesh,Rajshahi,Bogra,Sonatola,Sonatola,5826,25.0377685333333,89.5017975333333
Bangladesh,Rajshahi,Chapai Nawabganj,Bholahat,Bholahat,6330,24.5998567,88.2850447
Bangladesh,Rajshahi,Chapai Nawabganj,Chapinawabganj Sadar,Amnura,6303,24.5998567,88.2850447
Bangladesh,Rajshahi,Chapai Nawabganj,Chapinawabganj Sadar,Chapinawbganj Sadar,6300,24.5701902125,88.3105802875
Bangladesh,Rajshahi,Chapai Nawabganj,Chapinawabganj Sadar,Rajarampur,6301,24.5998567,88.2850447
Bangladesh,Rajshahi,Chapai Nawabganj,Chapinawabganj Sadar,Ramchandrapur,6302,24.5998567,88.2850447
Bangladesh,Rajshahi,Chapai Nawabganj,Nachol,Mandumala,6311,24.5998567,88.2850447
Bangladesh,Rajshahi,Chapai Nawabganj,Nachol,Nachol,6310,24.5998567,88.2850447
Bangladesh,Rajshahi,Chapai Nawabganj,Rohanpur,Gomashtapur,6321,24.5998567,88.2850447
Bangladesh,Rajshahi,Chapai Nawabganj,Rohanpur,Rohanpur,6320,24.8395979,88.3067714
Bangladesh,Rajshahi,Chapai Nawabganj,Shibganj U.P.O,Kansart,6341,24.74011784,88.18470558
Bangladesh,Rajshahi,Chapai Nawabganj,Shibganj U.P.O,Manaksha,6342,24.5998567,88.2850447
Bangladesh,Rajshahi,Chapai Nawabganj,Shibganj U.P.O,Shibganj U.P.O,6340,24.5998567,88.2850447
Bangladesh,Rajshahi,Joypurhat,Akkelpur,Akklepur,5940,24.9671123,89.0239954
Bangladesh,Rajshahi,Joypurhat,Akkelpur,jamalganj,5941,25.03459895,89.01867195
Bangladesh,Rajshahi,Joypurhat,Akkelpur,Tilakpur,5942,25.06829492,89.00068368
Bangladesh,Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat Sadar,5900,25.1020678666667,89.0300266333333
Bangladesh,Rajshahi,Joypurhat,kalai,kalai,5930,25.1320678,89.1936939
Bangladesh,Rajshahi,Joypurhat,Khetlal,Khetlal,5920,25.0217179,89.1537995
Bangladesh,Rajshahi,Joypurhat,panchbibi,Panchbibi,5910,25.06829492,89.00068368
Bangladesh,Rajshahi,Naogaon,Ahsanganj,Ahsanganj,6596,24.88118955,88.88834223
Bangladesh,Rajshahi,Naogaon,Ahsanganj,Bandai,6597,24.88118955,88.88834223
Bangladesh,Rajshahi,Naogaon,Badalgachhi,Badalgachhi,6570,25.0004275,88.96419515
Bangladesh,Rajshahi,Naogaon,Dhamuirhat,Dhamuirhat,6580,24.88118955,88.88834223
Bangladesh,Rajshahi,Naogaon,Mahadebpur,Mahadebpur,6530,24.981972925,88.7922615
Bangladesh,Rajshahi,Naogaon,Naogaon Sadar,Naogaon Sadar,6500,24.8104561,88.93455845
Bangladesh,Rajshahi,Naogaon,Niamatpur,Niamatpur,6520,24.88118955,88.88834223
Bangladesh,Rajshahi,Naogaon,Nitpur,Nitpur,6550,24.88118955,88.88834223
Bangladesh,Rajshahi,Naogaon,Nitpur,Panguria,6552,24.88118955,88.88834223
Bangladesh,Rajshahi,Naogaon,Nitpur,Porsa,6551,24.88118955,88.88834223
Bangladesh,Rajshahi,Naogaon,Patnitala,Patnitala,6540,25.0301133058824,88.7699371588235
Bangladesh,Rajshahi,Naogaon,Prasadpur,Balihar,6512,24.88118955,88.88834223
Bangladesh,Rajshahi,Naogaon,Prasadpur,Manda,6511,24.88118955,88.88834223
Bangladesh,Rajshahi,Naogaon,Prasadpur,Prasadpur,6510,24.88118955,88.88834223
Bangladesh,Rajshahi,Naogaon,Raninagar,Kashimpur,6591,24.88118955,88.88834223
Bangladesh,Rajshahi,Naogaon,Raninagar,Raninagar,6590,24.88118955,88.88834223
Bangladesh,Rajshahi,Naogaon,Sapahar,Moduhil,6561,24.88118955,88.88834223
Bangladesh,Rajshahi,Naogaon,Sapahar,Sapahar,6560,24.88118955,88.88834223
Bangladesh,Rajshahi,Natore,Gopalpur UPO,Abdulpur,6422,24.42146113,88.99818043
Bangladesh,Rajshahi,Natore,Gopalpur UPO,Gopalpur U.P.O,6420,24.23382222,89.0164115
Bangladesh,Rajshahi,Natore,Gopalpur UPO,Lalpur S.O,6421,24.42146113,88.99818043
Bangladesh,Rajshahi,Natore,Harua,Baraigram,6432,24.42146113,88.99818043
Bangladesh,Rajshahi,Natore,Harua,Dayarampur,6431,24.2897439,89.008877
Bangladesh,Rajshahi,Natore,Harua,Harua,6430,24.42146113,88.99818043
Bangladesh,Rajshahi,Natore,Hatgurudaspur,Hatgurudaspur,6440,24.3699311611111,89.2326360666667
Bangladesh,Rajshahi,Natore,Laxman,Laxman,6410,24.42146113,88.99818043
Bangladesh,Rajshahi,Natore,Natore Sadar,Baiddyabal Gharia,6402,24.46897535,88.9646194
Bangladesh,Rajshahi,Natore,Natore Sadar,Digapatia,6401,24.42146113,88.99818043
Bangladesh,Rajshahi,Natore,Natore Sadar,Madhnagar,6403,24.42146113,88.99818043
Bangladesh,Rajshahi,Natore,Natore Sadar,Natore Sadar,6400,24.4125594666667,88.9988345809524
Bangladesh,Rajshahi,Natore,Singra,Singra,6450,24.33787938,89.05447614
Bangladesh,Rajshahi,Pabna,Banwarinagar,Banwarinagar,6650,24.1603510857143,89.4496696571428
Bangladesh,Rajshahi,Pabna,Bera,Bera,6680,24.0803835351852,89.6249392157407
Bangladesh,Rajshahi,Pabna,Bera,Kashinathpur,6682,24.0113458857143,89.2903049714286
Bangladesh,Rajshahi,Pabna,Bera,Nakalia,6681,24.0113458857143,89.2903049714286
Bangladesh,Rajshahi,Pabna,Bera,Puran Bharenga,6683,24.0113458857143,89.2903049714286
Bangladesh,Rajshahi,Pabna,Bhangura,Bhangura,6640,24.2615153166667,89.3629577666667
Bangladesh,Rajshahi,Pabna,Chatmohar,Chatmohar,6630,24.0113458857143,89.2903049714286
Bangladesh,Rajshahi,Pabna,Debottar,Debottar,6610,24.0113458857143,89.2903049714286
Bangladesh,Rajshahi,Pabna,Ishwardi,Dhapari,6621,24.0113458857143,89.2903049714286
Bangladesh,Rajshahi,Pabna,Ishwardi,Ishwardi,6620,24.1166606,89.096921
Bangladesh,Rajshahi,Pabna,Ishwardi,Pakshi,6622,24.0113458857143,89.2903049714286
Bangladesh,Rajshahi,Pabna,Ishwardi,Rajapur,6623,24.2304007,89.1199398
Bangladesh,Rajshahi,Pabna,Pabna Sadar,Hamayetpur,6602,24.0113458857143,89.2903049714286
Bangladesh,Rajshahi,Pabna,Pabna Sadar,Kaliko Cotton Mills,6601,24.0113458857143,89.2903049714286
Bangladesh,Rajshahi,Pabna,Pabna Sadar,Pabna Sadar,6600,24.0181026733333,89.23626378
Bangladesh,Rajshahi,Pabna,Sathia,Sathia,6670,23.9967136,89.4736522
Bangladesh,Rajshahi,Pabna,Sujanagar,Sagarkandi,6661,24.0113458857143,89.2903049714286
Bangladesh,Rajshahi,Pabna,Sujanagar,Sujanagar,6660,23.88746165,89.4415391
Bangladesh,Rajshahi,Rajshahi,Bagha,Arani,6281,24.3721738,88.6581758
Bangladesh,Rajshahi,Rajshahi,Bagha,Bagha,6280,24.1851672,88.852382
Bangladesh,Rajshahi,Rajshahi,Bhabaniganj,Bhabaniganj,6250,24.3721738,88.6581758
Bangladesh,Rajshahi,Rajshahi,Bhabaniganj,Taharpur,6251,24.3721738,88.6581758
Bangladesh,Rajshahi,Rajshahi,Charghat,Charghat,6270,24.25921015,88.77033175
Bangladesh,Rajshahi,Rajshahi,Charghat,Sarda,6271,24.2946781555556,88.7419258555556
Bangladesh,Rajshahi,Rajshahi,Durgapur,Durgapur,6240,24.3721738,88.6581758
Bangladesh,Rajshahi,Rajshahi,Godagari,Godagari,6290,24.4664988,88.3192174
Bangladesh,Rajshahi,Rajshahi,Godagari,Premtoli,6291,24.3721738,88.6581758
Bangladesh,Rajshahi,Rajshahi,Khod Mohanpur,Khodmohanpur,6220,24.5516014,88.67261795
Bangladesh,Rajshahi,Rajshahi,Lalitganj,Lalitganj,6210,24.3721738,88.6581758
Bangladesh,Rajshahi,Rajshahi,Lalitganj,Rajshahi Sugar Mills,6211,24.3721738,88.6581758
Bangladesh,Rajshahi,Rajshahi,Lalitganj,Shyampur,6212,24.35962965,88.6768393
Bangladesh,Rajshahi,Rajshahi,Putia,Putia,6260,24.3620799666667,88.8385442333333
Bangladesh,Rajshahi,Rajshahi,Rajshahi Sadar,Binodpur Bazar,6206,24.365627,88.6464467
Bangladesh,Rajshahi,Rajshahi,Rajshahi Sadar,Ghuramara,6100,24.3660778363636,88.6039353909091
Bangladesh,Rajshahi,Rajshahi,Rajshahi Sadar,Kazla,6204,24.3635233333333,88.6329637
Bangladesh,Rajshahi,Rajshahi,Rajshahi Sadar,Rajshahi Canttonment,6202,24.3721738,88.6581758
Bangladesh,Rajshahi,Rajshahi,Rajshahi Sadar,Rajshahi Court,6201,24.3721738,88.6581758
Bangladesh,Rajshahi,Rajshahi,Rajshahi Sadar,Rajshahi Sadar,6000,24.364276,88.5922052
Bangladesh,Rajshahi,Rajshahi,Rajshahi Sadar,Rajshahi University,6205,24.3695524862069,88.6366702448276
Bangladesh,Rajshahi,Rajshahi,Rajshahi Sadar,Sapura,6203,24.395019355,88.604697375
Bangladesh,Rajshahi,Rajshahi,Tanor,Tanor,6230,24.6345985,88.6086019
Bangladesh,Rajshahi,Sirajganj,Baiddya Jam Toil,Baiddya Jam Toil,6730,24.3708582,89.6724287
Bangladesh,Rajshahi,Sirajganj,Belkuchi,Belkuchi,6740,24.30565965,89.6894501
Bangladesh,Rajshahi,Sirajganj,Belkuchi,Enayetpur,6751,24.2243038,89.7057174
Bangladesh,Rajshahi,Sirajganj,Belkuchi,Rajapur,6742,24.4554122,89.7136815666667
Bangladesh,Rajshahi,Sirajganj,Belkuchi,Sohagpur,6741,24.4554122,89.7136815666667
Bangladesh,Rajshahi,Sirajganj,Belkuchi,Sthal,6752,24.4554122,89.7136815666667
Bangladesh,Rajshahi,Sirajganj,Dhangora,Dhangora,6720,24.51549695,89.4578697
Bangladesh,Rajshahi,Sirajganj,Dhangora,Malonga,6721,24.4554122,89.7136815666667
Bangladesh,Rajshahi,Sirajganj,Kazipur,Gandail,6712,24.4554122,89.7136815666667
Bangladesh,Rajshahi,Sirajganj,Kazipur,Kazipur,6710,24.4554122,89.7136815666667
Bangladesh,Rajshahi,Sirajganj,Kazipur,Shuvgachha,6711,24.4554122,89.7136815666667
Bangladesh,Rajshahi,Sirajganj,Shahjadpur,Jamirta,6772,24.4554122,89.7136815666667
Bangladesh,Rajshahi,Sirajganj,Shahjadpur,Kaijuri,6773,24.4554122,89.7136815666667
Bangladesh,Rajshahi,Sirajganj,Shahjadpur,Porjana,6771,24.4554122,89.7136815666667
Bangladesh,Rajshahi,Sirajganj,Shahjadpur,Shahjadpur,6770,24.1760415,89.5974757
Bangladesh,Rajshahi,Sirajganj,Sirajganj Sadar,Raipur,6701,24.4554122,89.7136815666667
Bangladesh,Rajshahi,Sirajganj,Sirajganj Sadar,Rashidabad,6702,24.4554122,89.7136815666667
Bangladesh,Rajshahi,Sirajganj,Sirajganj Sadar,Sirajganj Sadar,6700,24.463441927907,89.706249805814
Bangladesh,Rajshahi,Sirajganj,Tarash,Tarash,6780,24.4591838272727,89.3266980818182
Bangladesh,Rajshahi,Sirajganj,Ullapara,Lahiri Mohanpur,6762,24.4554122,89.7136815666667
Bangladesh,Rajshahi,Sirajganj,Ullapara,Salap,6763,24.4554122,89.7136815666667
Bangladesh,Rajshahi,Sirajganj,Ullapara,Ullapara,6760,24.4554122,89.7136815666667
Bangladesh,Rajshahi,Sirajganj,Ullapara,Ullapara R.S,6761,24.4554122,89.7136815666667
Bangladesh,Rangpur,Dinajpur,Bangla Hili,Bangla Hili,5270,25.6730604666667,88.7049568166667
Bangladesh,Rangpur,Dinajpur,Biral,Biral,5210,25.6730604666667,88.7049568166667
Bangladesh,Rangpur,Dinajpur,Birampur,Birampur,5266,25.39778435,88.925205475
Bangladesh,Rangpur,Dinajpur,Birganj,Birganj,5220,25.63816175,88.75539755
Bangladesh,Rangpur,Dinajpur,Chrirbandar,Chrirbandar,5240,25.6730604666667,88.7049568166667
Bangladesh,Rangpur,Dinajpur,Chrirbandar,Ranirbandar,5241,25.6730604666667,88.7049568166667
Bangladesh,Rangpur,Dinajpur,Dinajpur Sadar,Dinajpur Rajbari,5201,25.6730604666667,88.7049568166667
Bangladesh,Rangpur,Dinajpur,Dinajpur Sadar,Dinajpur Sadar,5200,25.5268570647059,88.7528975602941
Bangladesh,Rangpur,Dinajpur,Khansama,Khansama,5230,25.6730604666667,88.7049568166667
Bangladesh,Rangpur,Dinajpur,Khansama,Pakarhat,5231,25.6403587,88.8209475
Bangladesh,Rangpur,Dinajpur,Maharajganj,Maharajganj,5226,25.6730604666667,88.7049568166667
Bangladesh,Rangpur,Dinajpur,Nababganj,Daudpur,5281,25.39446275,89.0015213
Bangladesh,Rangpur,Dinajpur,Nababganj,Gopalpur,5282,25.6730604666667,88.7049568166667
Bangladesh,Rangpur,Dinajpur,Nababganj,Nababganj,5280,25.6730604666667,88.7049568166667
Bangladesh,Rangpur,Dinajpur,Osmanpur,Ghoraghat,5291,25.6730604666667,88.7049568166667
Bangladesh,Rangpur,Dinajpur,Osmanpur,Osmanpur,5290,25.6730604666667,88.7049568166667
Bangladesh,Rangpur,Dinajpur,Parbatipur,Parbatipur,5250,25.5341331833333,88.8804206833333
Bangladesh,Rangpur,Dinajpur,Phulbari,Phulbari,5260,25.43357643,88.88883003
Bangladesh,Rangpur,Dinajpur,Setabganj,Setabganj,5216,25.51871515,88.748003
Bangladesh,Rangpur,Gaibandha,Bonarpara,Bonarpara,5750,25.28513384,89.55612415
Bangladesh,Rangpur,Gaibandha,Bonarpara,saghata,5751,25.28513384,89.55612415
Bangladesh,Rangpur,Gaibandha,Gaibandha Sadar,Gaibandha Sadar,5700,25.36568756875,89.5226116125
Bangladesh,Rangpur,Gaibandha,Gobindaganj,Gobindhaganj,5740,25.1357294,89.4000936
Bangladesh,Rangpur,Gaibandha,Gobindaganj,Mahimaganj,5741,25.28513384,89.55612415
Bangladesh,Rangpur,Gaibandha,Palashbari,Palashbari,5730,25.28513384,89.55612415
Bangladesh,Rangpur,Gaibandha,Phulchhari,Bharatkhali,5761,25.28513384,89.55612415
Bangladesh,Rangpur,Gaibandha,Phulchhari,Phulchhari,5760,25.28513384,89.55612415
Bangladesh,Rangpur,Gaibandha,Saadullapur,Naldanga,5711,25.28513384,89.55612415
Bangladesh,Rangpur,Gaibandha,Saadullapur,Saadullapur,5710,25.01331225,89.3692075193705
Bangladesh,Rangpur,Gaibandha,Sundarganj,Bamandanga,5721,25.5161647,89.4686408
Bangladesh,Rangpur,Gaibandha,Sundarganj,Sundarganj,5720,25.28513384,89.55612415
Bangladesh,Rangpur,Kurigram,Bhurungamari,Bhurungamari,5670,25.8241935375,89.6224078375
Bangladesh,Rangpur,Kurigram,Chilmari,Chilmari,5630,25.6971500808824,89.6446863411765
Bangladesh,Rangpur,Kurigram,Chilmari,Jorgachh,5631,25.8241935375,89.6224078375
Bangladesh,Rangpur,Kurigram,Kurigram Sadar,Kurigram Sadar,5600,25.7560388710526,89.5968726710526
Bangladesh,Rangpur,Kurigram,Kurigram Sadar,Pandul,5601,25.7600071,89.60722615
Bangladesh,Rangpur,Kurigram,Kurigram Sadar,Phulbari,5680,25.8241935375,89.6224078375
Bangladesh,Rangpur,Kurigram,Nageshwar,Nageshwar,5660,25.88704625,89.6593426
Bangladesh,Rangpur,Kurigram,Rajarhat,Nazimkhan,5611,25.8241935375,89.6224078375
Bangladesh,Rangpur,Kurigram,Rajarhat,Rajarhat,5610,25.8241935375,89.6224078375
Bangladesh,Rangpur,Kurigram,Rajibpur,Rajibpur,5650,25.8241935375,89.6224078375
Bangladesh,Rangpur,Kurigram,Roumari,Roumari,5640,25.73029925,89.73931875
Bangladesh,Rangpur,Kurigram,Ulipur,Bazarhat,5621,25.8241935375,89.6224078375
Bangladesh,Rangpur,Kurigram,Ulipur,Ulipur,5620,25.8241935375,89.6224078375
Bangladesh,Rangpur,Lalmonirhat,Aditmari,Aditmari,5510,25.9681328,89.20510475
Bangladesh,Rangpur,Lalmonirhat,Hatibandha,Hatibandha,5530,25.9256814625,89.3780428765059
Bangladesh,Rangpur,Lalmonirhat,Lalmonirhat Sadar,Kulaghat SO,5502,25.97678883,89.38944242
Bangladesh,Rangpur,Lalmonirhat,Lalmonirhat Sadar,Lalmonirhat Sadar,5500,25.9126091925926,89.4361532888889
Bangladesh,Rangpur,Lalmonirhat,Lalmonirhat Sadar,Moghalhat,5501,25.97678883,89.38944242
Bangladesh,Rangpur,Lalmonirhat,Patgram,Baura,5541,25.97678883,89.38944242
Bangladesh,Rangpur,Lalmonirhat,Patgram,Burimari,5542,25.97678883,89.38944242
Bangladesh,Rangpur,Lalmonirhat,Patgram,Patgram,5540,25.97678883,89.38944242
Bangladesh,Rangpur,Lalmonirhat,Tushbhandar,Tushbhandar,5520,25.97678883,89.38944242
Bangladesh,Rangpur,Nilphamari,Dimla,Dimla,5350,26.2089576235294,88.9080739
Bangladesh,Rangpur,Nilphamari,Dimla,Ghaga Kharibari,5351,26.1941476333333,88.9056140666667
Bangladesh,Rangpur,Nilphamari,Domar,Chilahati,5341,25.92901065,88.7966728375
Bangladesh,Rangpur,Nilphamari,Domar,Domar,5340,25.92901065,88.7966728375
Bangladesh,Rangpur,Nilphamari,Jaldhaka,Jaldhaka,5330,25.92901065,88.7966728375
Bangladesh,Rangpur,Nilphamari,Kishoriganj,Kishoriganj,5320,25.92901065,88.7966728375
